id,name,category,subcategory,brand,price,rating,review_count,color,image_url,description,tags,features,amazon_url,flipkart_url,myntra_url,price_range,popularity_score
629,Fit Simplify Set of 5 Bands Elite,Fitness,Resistance Bands,Fit Simplify,190.98,3.7,0,,/images/products/resistance_band_v1.png,Premium resistance bands by Fit Simplify. The Fit Simplify Set of 5 Bands Elite features top-tier quality and performance. Perfect for fitness enthusiasts.,"home-gym,workout,fit simplify,bands,resistance,fitness",High quality|Durable design|Premium materials|Authentic Fit Simplify product,https://www.amazon.in/s?k=Fit%20Simplify%20Set%20of%205%20Bands%20Elite,https://www.flipkart.com/search?q=Fit%20Simplify%20Set%20of%205%20Bands%20Elite,,mid-range,0.54
630,Gritin Resistance Loop Exercise Bands,Fitness,Resistance Bands,Gritin,10.0,5.0,0,,/images/products/resistance_band_v1.png,Premium resistance bands by Gritin. The Gritin Resistance Loop Exercise Bands features top-tier quality and performance. Perfect for fitness enthusiasts.,"home-gym,resistance,fitness,bands,gritin,workout",High quality|Durable design|Premium materials|Authentic Gritin product,https://www.amazon.in/s?k=Gritin%20Resistance%20Loop%20Exercise%20Bands,https://www.flipkart.com/search?q=Gritin%20Resistance%20Loop%20Exercise%20Bands,,budget,0.5
631,TheraBand Professional Latex Bands V2,Fitness,Resistance Bands,TheraBand,155.76,4.5,0,,/images/products/resistance_band_v1.png,Premium resistance bands by TheraBand. The TheraBand Professional Latex Bands V2 features top-tier quality and performance. Perfect for fitness enthusiasts.,"home-gym,bands,workout,resistance,fitness,theraband",High quality|Durable design|Premium materials|Authentic TheraBand product,https://www.amazon.in/s?k=TheraBand%20Professional%20Latex%20Bands%20V2,https://www.flipkart.com/search?q=TheraBand%20Professional%20Latex%20Bands%20V2,,mid-range,0.72
634,LuxFit Speckled Foam Roller Plus,Fitness,Foam Rollers,LuxFit,194.07,4.4,0,,/images/products/foamroller1.png,Premium foam rollers by LuxFit. The LuxFit Speckled Foam Roller Plus features top-tier quality and performance. Perfect for fitness enthusiasts.,"massage,foam-roller,recovery,stretching,luxfit,fitness",High quality|Durable design|Premium materials|Authentic LuxFit product,https://www.amazon.in/s?k=LuxFit%20Speckled%20Foam%20Roller%20Plus,https://www.flipkart.com/search?q=LuxFit%20Speckled%20Foam%20Roller%20Plus,,mid-range,0.35
635,OPTP Pro-Roller Standard Elite,Fitness,Foam Rollers,OPTP,139.71,4.3,0,,/images/products/foamroller1.png,Premium foam rollers by OPTP. The OPTP Pro-Roller Standard Elite features top-tier quality and performance. Perfect for fitness enthusiasts.,"massage,recovery,fitness,optp,stretching,foam-roller",High quality|Durable design|Premium materials|Authentic OPTP product,https://www.amazon.in/s?k=OPTP%20Pro-Roller%20Standard%20Elite,https://www.flipkart.com/search?q=OPTP%20Pro-Roller%20Standard%20Elite,,mid-range,0.81
637,Brazyn Morph Collapsible Roller,Fitness,Foam Rollers,Brazyn,168.75,3.7,0,,/images/products/foamroller1.png,Premium foam rollers by Brazyn. The Brazyn Morph Collapsible Roller features top-tier quality and performance. Perfect for fitness enthusiasts.,"foam-roller,massage,stretching,fitness,recovery,brazyn",High quality|Durable design|Premium materials|Authentic Brazyn product,https://www.amazon.in/s?k=Brazyn%20Morph%20Collapsible%20Roller,https://www.flipkart.com/search?q=Brazyn%20Morph%20Collapsible%20Roller,,mid-range,0.21
638,LuxFit Speckled Foam Roller V2,Fitness,Foam Rollers,LuxFit,70.31,4.9,0,,/images/products/foamroller1.png,Premium foam rollers by LuxFit. The LuxFit Speckled Foam Roller V2 features top-tier quality and performance. Perfect for fitness enthusiasts.,"foam-roller,massage,recovery,fitness,luxfit,stretching",High quality|Durable design|Premium materials|Authentic LuxFit product,https://www.amazon.in/s?k=LuxFit%20Speckled%20Foam%20Roller%20V2,https://www.flipkart.com/search?q=LuxFit%20Speckled%20Foam%20Roller%20V2,,mid-range,0.48
639,TriggerPoint GRID Foam Roller Elite,Fitness,Foam Rollers,TriggerPoint,130.0,4.0,0,,/images/products/foamroller1.png,Premium foam rollers by TriggerPoint. The TriggerPoint GRID Foam Roller Elite features top-tier quality and performance. Perfect for fitness enthusiasts.,"recovery,fitness,stretching,massage,triggerpoint,foam-roller",High quality|Durable design|Premium materials|Authentic TriggerPoint product,https://www.amazon.in/s?k=TriggerPoint%20GRID%20Foam%20Roller%20Elite,https://www.flipkart.com/search?q=TriggerPoint%20GRID%20Foam%20Roller%20Elite,,mid-range,0.78
644,TriggerPoint GRID Foam Roller,Fitness,Foam Rollers,TriggerPoint,102.68,4.0,0,,/images/products/foamroller1.png,Premium foam rollers by TriggerPoint. The TriggerPoint GRID Foam Roller features top-tier quality and performance. Perfect for fitness enthusiasts.,"recovery,fitness,stretching,massage,foam-roller,triggerpoint",High quality|Durable design|Premium materials|Authentic TriggerPoint product,https://www.amazon.in/s?k=TriggerPoint%20GRID%20Foam%20Roller,https://www.flipkart.com/search?q=TriggerPoint%20GRID%20Foam%20Roller,,mid-range,0.77
645,LuxFit Speckled Foam Roller,Fitness,Foam Rollers,LuxFit,52.42,4.6,0,,/images/products/foamroller1.png,Premium foam rollers by LuxFit. The LuxFit Speckled Foam Roller features top-tier quality and performance. Perfect for fitness enthusiasts.,"foam-roller,recovery,luxfit,stretching,fitness,massage",High quality|Durable design|Premium materials|Authentic LuxFit product,https://www.amazon.in/s?k=LuxFit%20Speckled%20Foam%20Roller,https://www.flipkart.com/search?q=LuxFit%20Speckled%20Foam%20Roller,,mid-range,0.27
646,TriggerPoint GRID Foam Roller Pro,Fitness,Foam Rollers,TriggerPoint,89.54,4.0,0,,/images/products/foamroller1.png,Premium foam rollers by TriggerPoint. The TriggerPoint GRID Foam Roller Pro features top-tier quality and performance. Perfect for fitness enthusiasts.,"recovery,triggerpoint,massage,stretching,fitness,foam-roller",High quality|Durable design|Premium materials|Authentic TriggerPoint product,https://www.amazon.in/s?k=TriggerPoint%20GRID%20Foam%20Roller%20Pro,https://www.flipkart.com/search?q=TriggerPoint%20GRID%20Foam%20Roller%20Pro,,mid-range,0.83
648,Amazon Basics High-Density Foam Roller,Fitness,Foam Rollers,Amazon Basics,41.26,3.9,0,,/images/products/foamroller1.png,Premium foam rollers by Amazon Basics. The Amazon Basics High-Density Foam Roller features top-tier quality and performance. Perfect for fitness enthusiasts.,"recovery,foam-roller,massage,stretching,amazon basics,fitness",High quality|Durable design|Premium materials|Authentic Amazon Basics product,https://www.amazon.in/s?k=Amazon%20Basics%20High-Density%20Foam%20Roller,https://www.flipkart.com/search?q=Amazon%20Basics%20High-Density%20Foam%20Roller,,budget,0.68
650,ShakeSphere Tumbler,Fitness,Protein Shakers,ShakeSphere,36.09,4.2,0,,/images/products/foamroller1.png,Premium protein shakers by ShakeSphere. The ShakeSphere Tumbler features top-tier quality and performance. Perfect for fitness enthusiasts.,"bottle,gym,protein,fitness,shaker,shakesphere",High quality|Durable design|Premium materials|Authentic ShakeSphere product,https://www.amazon.in/s?k=ShakeSphere%20Tumbler,https://www.flipkart.com/search?q=ShakeSphere%20Tumbler,,budget,0.95
651,BlenderBottle Classic V2 V2,Fitness,Protein Shakers,BlenderBottle,104.28,4.4,0,,/images/products/foamroller1.png,Premium protein shakers by BlenderBottle. The BlenderBottle Classic V2 V2 features top-tier quality and performance. Perfect for fitness enthusiasts.,"bottle,fitness,blenderbottle,shaker,protein,gym",High quality|Durable design|Premium materials|Authentic BlenderBottle product,https://www.amazon.in/s?k=BlenderBottle%20Classic%20V2%20V2,https://www.flipkart.com/search?q=BlenderBottle%20Classic%20V2%20V2,,mid-range,0.5
652,Hydra Cup Dual Shaker,Fitness,Protein Shakers,Hydra Cup,41.54,3.8,0,,/images/products/foamroller1.png,Premium protein shakers by Hydra Cup. The Hydra Cup Dual Shaker features top-tier quality and performance. Perfect for fitness enthusiasts.,"hydra cup,bottle,fitness,protein,shaker,gym",High quality|Durable design|Premium materials|Authentic Hydra Cup product,https://www.amazon.in/s?k=Hydra%20Cup%20Dual%20Shaker,https://www.flipkart.com/search?q=Hydra%20Cup%20Dual%20Shaker,,budget,0.69
654,Promixx Pro Shaker Ultra,Fitness,Protein Shakers,Promixx,38.22,3.6,0,,/images/products/foamroller1.png,Premium protein shakers by Promixx. The Promixx Pro Shaker Ultra features top-tier quality and performance. Perfect for fitness enthusiasts.,"fitness,protein,shaker,bottle,gym,promixx",High quality|Durable design|Premium materials|Authentic Promixx product,https://www.amazon.in/s?k=Promixx%20Pro%20Shaker%20Ultra,https://www.flipkart.com/search?q=Promixx%20Pro%20Shaker%20Ultra,,budget,0.93
657,BlenderBottle Classic V2 Edition,Fitness,Protein Shakers,BlenderBottle,15.92,3.8,0,,/images/products/foamroller1.png,Premium protein shakers by BlenderBottle. The BlenderBottle Classic V2 Edition features top-tier quality and performance. Perfect for fitness enthusiasts.,"shaker,blenderbottle,gym,protein,bottle,fitness",High quality|Durable design|Premium materials|Authentic BlenderBottle product,https://www.amazon.in/s?k=BlenderBottle%20Classic%20V2%20Edition,https://www.flipkart.com/search?q=BlenderBottle%20Classic%20V2%20Edition,,budget,0.59
659,Promixx Pro Shaker,Fitness,Protein Shakers,Promixx,91.31,4.2,0,,/images/products/foamroller1.png,Premium protein shakers by Promixx. The Promixx Pro Shaker features top-tier quality and performance. Perfect for fitness enthusiasts.,"gym,fitness,protein,promixx,bottle,shaker",High quality|Durable design|Premium materials|Authentic Promixx product,https://www.amazon.in/s?k=Promixx%20Pro%20Shaker,https://www.flipkart.com/search?q=Promixx%20Pro%20Shaker,,mid-range,0.9
662,Helimix Vortex Shaker,Fitness,Protein Shakers,Helimix,17.6,4.5,0,,/images/products/foamroller1.png,Premium protein shakers by Helimix. The Helimix Vortex Shaker features top-tier quality and performance. Perfect for fitness enthusiasts.,"fitness,bottle,helimix,shaker,protein,gym",High quality|Durable design|Premium materials|Authentic Helimix product,https://www.amazon.in/s?k=Helimix%20Vortex%20Shaker,https://www.flipkart.com/search?q=Helimix%20Vortex%20Shaker,,budget,0.74
663,BlenderBottle Classic V2,Fitness,Protein Shakers,BlenderBottle,156.81,4.1,0,,/images/products/foamroller1.png,Premium protein shakers by BlenderBottle. The BlenderBottle Classic V2 features top-tier quality and performance. Perfect for fitness enthusiasts.,"fitness,blenderbottle,bottle,gym,shaker,protein",High quality|Durable design|Premium materials|Authentic BlenderBottle product,https://www.amazon.in/s?k=BlenderBottle%20Classic%20V2,https://www.flipkart.com/search?q=BlenderBottle%20Classic%20V2,,mid-range,0.7
664,ShakeSphere Tumbler Edition,Fitness,Protein Shakers,ShakeSphere,35.27,4.5,0,,/images/products/foamroller1.png,Premium protein shakers by ShakeSphere. The ShakeSphere Tumbler Edition features top-tier quality and performance. Perfect for fitness enthusiasts.,"protein,shakesphere,fitness,bottle,gym,shaker",High quality|Durable design|Premium materials|Authentic ShakeSphere product,https://www.amazon.in/s?k=ShakeSphere%20Tumbler%20Edition,https://www.flipkart.com/search?q=ShakeSphere%20Tumbler%20Edition,,budget,0.52
666,Xiaomi Mi Band 7 Pro,Fitness,Fitness Trackers,Xiaomi,14.47,4.1,0,,/images/products/resistance_band_v1.png,Premium fitness trackers by Xiaomi. The Xiaomi Mi Band 7 Pro features top-tier quality and performance. Perfect for fitness enthusiasts.,"xiaomi,tracker,steps,wearable,health,fitness",High quality|Durable design|Premium materials|Authentic Xiaomi product,https://www.amazon.in/s?k=Xiaomi%20Mi%20Band%207%20Pro,https://www.flipkart.com/search?q=Xiaomi%20Mi%20Band%207%20Pro,,budget,0.87
670,Xiaomi Mi Band 7,Fitness,Fitness Trackers,Xiaomi,21.37,4.7,0,,/images/products/resistance_band_v1.png,Premium fitness trackers by Xiaomi. The Xiaomi Mi Band 7 features top-tier quality and performance. Perfect for fitness enthusiasts.,"xiaomi,steps,tracker,health,fitness,wearable",High quality|Durable design|Premium materials|Authentic Xiaomi product,https://www.amazon.in/s?k=Xiaomi%20Mi%20Band%207,https://www.flipkart.com/search?q=Xiaomi%20Mi%20Band%207,,budget,0.86
674,Xiaomi Mi Band 7 Elite,Fitness,Fitness Trackers,Xiaomi,184.1,4.5,0,,/images/products/resistance_band_v1.png,Premium fitness trackers by Xiaomi. The Xiaomi Mi Band 7 Elite features top-tier quality and performance. Perfect for fitness enthusiasts.,"xiaomi,tracker,wearable,health,fitness,steps",High quality|Durable design|Premium materials|Authentic Xiaomi product,https://www.amazon.in/s?k=Xiaomi%20Mi%20Band%207%20Elite,https://www.flipkart.com/search?q=Xiaomi%20Mi%20Band%207%20Elite,,mid-range,0.17
676,Xiaomi Mi Band 7 Plus,Fitness,Fitness Trackers,Xiaomi,13.69,3.9,0,,/images/products/resistance_band_v1.png,Premium fitness trackers by Xiaomi. The Xiaomi Mi Band 7 Plus features top-tier quality and performance. Perfect for fitness enthusiasts.,"health,wearable,steps,tracker,xiaomi,fitness",High quality|Durable design|Premium materials|Authentic Xiaomi product,https://www.amazon.in/s?k=Xiaomi%20Mi%20Band%207%20Plus,https://www.flipkart.com/search?q=Xiaomi%20Mi%20Band%207%20Plus,,budget,0.97
677,Fitbit Charge 5,Fitness,Fitness Trackers,Fitbit,117.27,3.7,0,,/images/products/amazon_echo_plus.jpg,Premium fitness trackers by Fitbit. The Fitbit Charge 5 features top-tier quality and performance. Perfect for fitness enthusiasts.,"steps,wearable,fitbit,fitness,health,tracker",High quality|Durable design|Premium materials|Authentic Fitbit product,https://www.amazon.in/s?k=Fitbit%20Charge%205,https://www.flipkart.com/search?q=Fitbit%20Charge%205,,mid-range,0.14
678,Garmin Vivosmart 5,Fitness,Fitness Trackers,Garmin,69.04,4.5,0,,/images/products/foamroller1.png,Premium fitness trackers by Garmin. The Garmin Vivosmart 5 features top-tier quality and performance. Perfect for fitness enthusiasts.,"garmin,steps,health,fitness,wearable,tracker",High quality|Durable design|Premium materials|Authentic Garmin product,https://www.amazon.in/s?k=Garmin%20Vivosmart%205,https://www.flipkart.com/search?q=Garmin%20Vivosmart%205,,mid-range,0.38
679,Amazfit Band 7,Fitness,Fitness Trackers,Amazfit,134.85,4.1,0,,/images/products/resistance_band_v1.png,Premium fitness trackers by Amazfit. The Amazfit Band 7 features top-tier quality and performance. Perfect for fitness enthusiasts.,"steps,health,tracker,amazfit,fitness,wearable",High quality|Durable design|Premium materials|Authentic Amazfit product,https://www.amazon.in/s?k=Amazfit%20Band%207,https://www.flipkart.com/search?q=Amazfit%20Band%207,,mid-range,0.14
680,WHOOP WHOOP 4.0,Fitness,Fitness Trackers,WHOOP,128.52,4.5,0,,/images/products/foamroller1.png,Premium fitness trackers by WHOOP. The WHOOP WHOOP 4.0 features top-tier quality and performance. Perfect for fitness enthusiasts.,"steps,wearable,fitness,whoop,tracker,health",High quality|Durable design|Premium materials|Authentic WHOOP product,https://www.amazon.in/s?k=WHOOP%20WHOOP%204.0,https://www.flipkart.com/search?q=WHOOP%20WHOOP%204.0,,mid-range,0.54
684,SG Players Bat,Sports,Cricket,SG,33.62,4.4,0,,/images/products/foamroller1.png,Premium cricket by SG. The SG Players Bat features top-tier quality and performance. Perfect for sports enthusiasts.,"outdoor,cricket,team,sg,bat,sports",High quality|Durable design|Premium materials|Authentic SG product,https://www.amazon.in/s?k=SG%20Players%20Bat,https://www.flipkart.com/search?q=SG%20Players%20Bat,,budget,0.59
686,Kookaburra Kahuna Pro,Sports,Cricket,Kookaburra,85.38,4.3,0,,/images/products/foamroller1.png,Premium cricket by Kookaburra. The Kookaburra Kahuna Pro features top-tier quality and performance. Perfect for sports enthusiasts.,"team,cricket,bat,kookaburra,sports,outdoor",High quality|Durable design|Premium materials|Authentic Kookaburra product,https://www.amazon.in/s?k=Kookaburra%20Kahuna%20Pro,https://www.flipkart.com/search?q=Kookaburra%20Kahuna%20Pro,,mid-range,0.31
692,MRF Genius Grand Edition V2,Sports,Cricket,MRF,173.59,4.2,0,,/images/products/foamroller1.png,Premium cricket by MRF. The MRF Genius Grand Edition V2 features top-tier quality and performance. Perfect for sports enthusiasts.,"sports,team,outdoor,cricket,bat,mrf",High quality|Durable design|Premium materials|Authentic MRF product,https://www.amazon.in/s?k=MRF%20Genius%20Grand%20Edition%20V2,https://www.flipkart.com/search?q=MRF%20Genius%20Grand%20Edition%20V2,,mid-range,0.72
693,Gray-Nicolls Vapor 1.0,Sports,Cricket,Gray-Nicolls,103.64,3.6,0,,/images/products/foamroller1.png,Premium cricket by Gray-Nicolls. The Gray-Nicolls Vapor 1.0 features top-tier quality and performance. Perfect for sports enthusiasts.,"outdoor,bat,sports,gray-nicolls,team,cricket",High quality|Durable design|Premium materials|Authentic Gray-Nicolls product,https://www.amazon.in/s?k=Gray-Nicolls%20Vapor%201.0,https://www.flipkart.com/search?q=Gray-Nicolls%20Vapor%201.0,,mid-range,0.84
695,MRF Genius Grand Edition,Sports,Cricket,MRF,84.16,4.4,0,,/images/products/foamroller1.png,Premium cricket by MRF. The MRF Genius Grand Edition features top-tier quality and performance. Perfect for sports enthusiasts.,"team,outdoor,cricket,mrf,sports,bat",High quality|Durable design|Premium materials|Authentic MRF product,https://www.amazon.in/s?k=MRF%20Genius%20Grand%20Edition,https://www.flipkart.com/search?q=MRF%20Genius%20Grand%20Edition,,mid-range,0.91
